"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.58620689655172","semivar5.17241379310345","semivar7.75862068965517","semivar10.3448275862069","semivar12.9310344827586","semivar15.5172413793103","semivar18.1034482758621","semivar20.6896551724138","semivar23.2758620689655","semivar25.8620689655172","semivar28.448275862069","semivar31.0344827586207","semivar33.6206896551724","semivar36.2068965517241","semivar38.7931034482759","semivar41.3793103448276","semivar43.9655172413793","semivar46.551724137931","semivar49.1379310344828","semivar51.7241379310345","semivar54.3103448275862","semivar56.8965517241379","semivar59.4827586206897","semivar62.0689655172414","semivar64.6551724137931","semivar67.2413793103448","semivar69.8275862068966","semivar72.4137931034483","semivar75","semivar77.5862068965517","semivar80.1724137931034","semivar82.7586206896552","semivar85.3448275862069","semivar87.9310344827586","semivar90.5172413793103","semivar93.1034482758621","semivar95.6896551724138","semivar98.2758620689655","semivar100.862068965517","semivar103.448275862069","semivar106.034482758621","semivar108.620689655172","semivar111.206896551724","semivar113.793103448276","semivar116.379310344828","semivar118.965517241379","semivar121.551724137931","semivar124.137931034483","semivar126.724137931034","semivar129.310344827586","semivar131.896551724138","semivar134.48275862069","semivar137.068965517241","semivar139.655172413793","semivar142.241379310345","semivar144.827586206897","semivar147.413793103448","semivar150","semivar152.586206896552","semivar155.172413793103","semivar157.758620689655","semivar160.344827586207","semivar162.931034482759","semivar165.51724137931","semivar168.103448275862","semivar170.689655172414","semivar173.275862068966","semivar175.862068965517","semivar178.448275862069","semivar181.034482758621","semivar183.620689655172","semivar186.206896551724","semivar188.793103448276","semivar191.379310344828","semivar193.965517241379","semivar196.551724137931","semivar199.137931034483","semivar201.724137931034","semivar204.310344827586","semivar206.896551724138","semivar209.48275862069","semivar212.068965517241","semivar214.655172413793","semivar217.241379310345","semivar219.827586206897","semivar222.413793103448","semivar225","semivar227.586206896552","semivar230.172413793103","semivar232.758620689655","semivar235.344827586207","semivar237.931034482759","semivar240.51724137931","semivar243.103448275862","semivar245.689655172414","semivar248.275862068966","semivar250.862068965517","semivar253.448275862069","semivar256.034482758621","semivar258.620689655172","semivar261.206896551724","semivar263.793103448276","semivar266.379310344828","semivar268.965517241379","semivar271.551724137931","semivar274.137931034483","semivar276.724137931034","semivar279.310344827586","semivar281.896551724138","semivar284.48275862069","semivar287.068965517241","semivar289.655172413793","semivar292.241379310345","semivar294.827586206897","semivar297.413793103448","semivar300"
"AR-370_PIPES_2016-03-11_R_T1",84,"3/11/2016","2:25:08 PM",35.6668,13.942,14.2698,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",600,15.6521739130435,0.164225570000001,"0.00178929000000008","0.000331240000000008","8.10000000000061e-05","0.000146410000000005","0.0040449599999999","0.00881720999999993","0.0052852899999999","0.00111556000000002","0.00131769000000005","0.00234256000000009","8.10000000000061e-05","0.00331776000000009","0.01324801","0.0202777600000001","0.0177422400000001","0.010609","0.00998000999999997","0.00331776000000009","0.00132496000000003","9.60999999999926e-06","0.000146410000000005","0.00059049000000001","0.0277222499999997","0.0375196899999999","0.011236","0.000146410000000005","0.00879843999999998","0.00573048999999991","9.60999999999926e-06","0.00206116000000007","0.0052852899999999","0.00443555999999991","0.00265225000000008","0.00620943999999989","0.0077264099999999","0.011881","0.0052852899999999","0.00206116000000007","8.10000000000061e-05","3.72099999999999e-05","0.00111556000000002","0.000331240000000008","0.000231040000000003","0.00620943999999989","0.00180625000000004","0.00132496000000003","0.000449440000000014","0.00206116000000007","0.00331776000000009","0.00073984000000003","8.10000000000061e-05","0.000331240000000008","0.000580810000000033","8.41000000000201e-06","0.00155236000000004","0.00881720999999993","0.0029702499999999","0.00180625000000004","9.60999999999926e-06","3.72099999999999e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",85,"3/11/2016","2:25:09 PM",35.7247,13.942,14.3092,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",610,15.9130434782609,0.190208845000001,"0.00155236000000004","0.00667489000000024","0.00331776000000009","0.00234256000000009","0.000745290000000018","0.000585639999999936","0.0029702499999999","0.00110888999999992","3.60000000000027e-05","0.00573049000000018","0.00770884000000025","0.00234256000000009","0.000331240000000008","0.00573048999999991","0.010609","0.00879843999999998","0.0040449599999999","0.00366024999999992","0.000331240000000008","9.00000000000068e-06","0.00131769000000005","0.000745290000000018","0.00022801000000001","0.0161544099999997","0.0238084899999998","0.00443555999999991","0.00265225000000008","0.0177422400000001","0.01324801","0.00131769000000005","3.60000000000027e-05","0.00110888999999992","0.000739839999999934","0.000146410000000005","0.0015523599999999","0.00235224999999989","0.00484415999999992","0.00110888999999992","3.60000000000027e-05","0.00234256000000009","0.00110889000000004","3.60000000000027e-05","0.00331776000000009","0.000585640000000021","0.0015523599999999","9.60999999999926e-06","9.00000000000068e-06","0.000331240000000008","3.60000000000027e-05","0.000331240000000008","0.00014884","0.00234256000000009","0.00331776000000009","0.00403225000000016","0.00178929000000008","0","0.0029702499999999","0.000228009999999956","9.60999999999926e-06","0.00131769000000005","0.00110889000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",86,"3/11/2016","2:25:10 PM",35.7335,13.942,14.3152,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",620,16.1739130434783,0.23880002,"3.60000000000027e-05","0.00206116000000007","0.00769129000000029","0.00404496000000013","0.00295936000000012","0.00110889000000004","0.000331239999999943","0.00235224999999989","0.000745289999999921","0.000144000000000011","0.00667489000000024","0.00879844000000031","0.00295936000000012","0.00014884","0.00485808999999989","0.00940899999999991","0.00770883999999994","0.00331775999999988","0.0029702499999999","0.00014884","8.10000000000061e-05","0.00178929000000008","0.00110889000000004","0.000445210000000024","0.0146652099999996","0.0219928899999997","0.00367235999999989","0.00330625000000011","0.0193766400000002","0.0146652100000001","0.00178929000000008","0","0.000745289999999921","0.000449439999999939","3.72099999999999e-05","0.0011155599999999","0.00180624999999989","0.0040449599999999","0.000745289999999921","0","0.00295936000000012","0.00154449000000006","0.000144000000000011","0.00404496000000013","0.00091204000000004","0.0011155599999999","8.41000000000201e-06","8.10000000000061e-05","0.000585640000000021","0","0.00014884","0.000331240000000008","0.00295936000000012","0.00404496000000013","0.0048302500000002","0.00233289000000011","3.60000000000027e-05","0.00235224999999989","8.28099999999696e-05","8.41000000000201e-06","0.00178929000000008","0.00154449000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",87,"3/11/2016","2:25:11 PM",35.7158,13.942,14.3032,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",630,16.4347826086957,0.2788383,"0.000144000000000011","3.60000000000027e-05","0.00111556000000002","0.00573049000000018","0.00266256000000006","0.00179776000000006","0.000453690000000004","0.000912039999999933","0.00366024999999992","0.00154448999999992","0","0.00485809000000014","0.0066912400000002","0.00179776000000006","0.000585640000000021","0.00667488999999994","0.011881","0.00996004000000002","0.00484415999999992","0.00442224999999994","0.000585640000000021","9.00000000000068e-06","0.000918090000000027","0.000453690000000004","8.2810000000002e-05","0.0177156099999997","0.0256960899999998","0.00527075999999994","0.00207025000000005","0.0161798400000001","0.0119028099999999","0.000918090000000027","0.000144000000000011","0.00154448999999992","0.00110223999999993","0.000327610000000016","0.00206115999999991","0.0029702499999999","0.00571535999999995","0.00154448999999992","0.000144000000000011","0.00179776000000006","0.000745290000000018","0","0.00266256000000006","0.000331240000000008","0.00206115999999991","8.2810000000002e-05","9.00000000000068e-06","0.00014884","0.000144000000000011","0.000585640000000021","3.8439999999997e-05","0.00179776000000006","0.00266256000000006","0.00330625000000011","0.00131769000000005","3.60000000000027e-05","0.00366024999999992","0.000445209999999949","8.2810000000002e-05","0.000918090000000027","0.000745290000000018","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",88,"3/11/2016","2:25:12 PM",35.7647,13.942,14.3364,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",640,16.695652173913,0.269666145,"0.00110223999999993","0.000449439999999939","0.000739839999999934","0.00443555999999991","0.01185921","0.00719103999999992","0.00571535999999995","0.0029702499999999","9.00000000000068e-06","0.000745290000000018","3.72099999999999e-05","0.00110223999999993","0.01058841","0.013225","0.00571535999999995","8.09999999999742e-05","0.00235225000000006","0.00574564000000015","0.00443556000000015","0.00132496000000003","0.00110889000000004","8.09999999999742e-05","0.000912039999999933","0.00403224999999993","0.0029702499999999","0.00178928999999993","0.00998000999999997","0.0161544100000001","0.00155236000000004","0.00619368999999993","0.0257281599999997","0.0202492899999996","0.00403224999999993","0.000449439999999939","3.72099999999999e-05","0","0.000228009999999956","0.00014884","0.000453690000000004","0.00179776000000006","3.72099999999999e-05","0.000449439999999939","0.00571535999999995","0.00366024999999992","0.00110223999999993","0.00719103999999992","0.00264195999999992","0.00014884","0.000580809999999947","0.000912039999999933","0.00206115999999991","0.000449439999999939","8.09999999999742e-05","0.0015523599999999","0.00571535999999995","0.00719103999999992","0.00822649","0.00483024999999995","0.000739839999999934","0.000745290000000018","0.000146410000000005","0.000580809999999947","0.00403224999999993","0.00366024999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",89,"3/11/2016","2:25:13 PM",35.7914,13.942,14.3546,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",650,16.9565217391304,0.226643385,"0.000331240000000008","0.00264195999999992","0.0015523599999999","0.00206115999999991","0.00719103999999992","0.0161544100000001","0.010609","0.00879843999999998","0.0052852899999999","0.000449440000000014","8.2810000000002e-05","0.000146410000000005","0.00264195999999992","0.0146652100000001","0.0177422400000001","0.00879843999999998","0.000739839999999934","0.000918090000000027","0.00331776000000009","0.00234256000000009","0.000331240000000008","0.00022801000000001","0.000739839999999934","0.00234255999999991","0.00667488999999994","0.0052852899999999","0.00366024999999992","0.00667488999999994","0.01185921","0.000449440000000014","0.00938960999999995","0.0318979599999998","0.0257602499999997","0.00667488999999994","0.0015523599999999","0.000146410000000005","0.000331240000000008","0.00110888999999992","3.60000000000027e-05","9.60999999999926e-06","0.000585640000000021","0.000146410000000005","0.0015523599999999","0.00879843999999998","0.00619368999999993","0.00264195999999992","0.010609","0.00484415999999992","3.60000000000027e-05","0.00178928999999993","0.00234255999999991","0.0040449599999999","0.0015523599999999","0.000739839999999934","0.00331775999999988","0.00879843999999998","0.010609","0.01185921","0.00769128999999998","0.00206115999999991","8.2810000000002e-05","0.000918090000000027","0.00178928999999993","0.00667488999999994","0.00619368999999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",90,"3/11/2016","2:25:14 PM",35.7736,13.942,14.3425,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",660,17.2173913043478,0.18718469,"0.000146410000000005","3.72099999999999e-05","0.00154448999999992","0.000745289999999921","0.00110888999999992","0.0052852899999999","0.013225","0.00826280999999992","0.00667488999999994","0.00367235999999989","8.2810000000002e-05","0.000449440000000014","0","0.00154448999999992","0.011881","0.0146652100000001","0.00667488999999994","0.000228009999999956","0.00179776000000006","0.00485809000000014","0.00366025000000013","0.000918090000000027","0.00073984000000003","0.000228009999999956","0.00131768999999992","0.00484415999999992","0.00367235999999989","0.00234255999999991","0.00879843999999998","0.0146410000000001","0.00110889000000004","0.00719103999999992","0.0277222499999997","0.0220225599999996","0.00484415999999992","0.000745289999999921","0","3.72099999999999e-05","0.000449439999999939","3.72099999999999e-05","0.000231040000000003","0.00131769000000005","0","0.000745289999999921","0.00667488999999994","0.00443555999999991","0.00154448999999992","0.00826280999999992","0.00330624999999991","3.72099999999999e-05","0.000912039999999933","0.00131768999999992","0.0026522499999999","0.000745289999999921","0.000228009999999956","0.00207024999999989","0.00667488999999994","0.00826280999999992","0.00937024","0.00571535999999995","0.00110888999999992","0.000449440000000014","0.000331240000000008","0.000912039999999933","0.00484415999999992","0.00443555999999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",91,"3/11/2016","2:25:15 PM",35.738,13.942,14.3183,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",670,17.4782608695652,0.181175705,"0.000585639999999936","0.00131768999999992","0.000327609999999952","0.00022801000000001","9.60999999999926e-06","8.2810000000002e-05","0.00235225000000006","0.00824464000000028","0.00444889000000012","0.00330625000000011","0.00132496000000003","0.000228009999999956","0.00206115999999991","0.000585639999999936","0.00022801000000001","0.00719104000000022","0.0093896100000003","0.00330625000000011","8.2810000000002e-05","0.00443555999999991","0.00881720999999993","0.00717408999999996","0.0029702499999999","0.00264195999999992","8.2810000000002e-05","0.000146410000000005","0.00206116000000007","0.00132496000000003","0.000585640000000021","0.0139239999999997","0.0210830399999997","0.00330624999999991","0.00367236000000011","0.0202492900000002","0.01542564","0.00206116000000007","9.60999999999926e-06","0.000585639999999936","0.000327609999999952","9.00000000000068e-06","0.000918089999999919","0.0015523599999999","0.00366024999999992","0.000585639999999936","9.60999999999926e-06","0.00330625000000011","0.00179776000000006","0.00022801000000001","0.00444889000000012","0.00110889000000004","0.000918089999999919","3.60000000000027e-05","0.000146410000000005","0.000745290000000018","9.60999999999926e-06","8.2810000000002e-05","0.000453690000000004","0.00330625000000011","0.00444889000000012","0.00527076000000019","0.0026419600000001","8.2810000000002e-05","0.00206115999999991","3.59999999999814e-05","3.60000000000027e-05","0.00206116000000007","0.00179776000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",92,"3/11/2016","2:25:16 PM",35.698,13.942,14.291,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",680,17.7391304347826,0.1947889,"0.000745290000000018","0.0026522499999999","0.0040449599999999","0.00206115999999991","0.00014884","0.000585640000000021","0.000331240000000008","0.000449440000000014","0.00403225000000016","0.00155236000000004","0.00091204000000004","8.2810000000002e-05","0.00179775999999991","0.0052852899999999","0.0026522499999999","0.00014884","0.00330625000000011","0.00484416000000017","0.00091204000000004","0.00132496000000003","0.00881720999999993","0.01468944","0.012544","0.00669123999999991","0.00619368999999993","0.00132496000000003","0.000231040000000003","0.000327610000000016","8.2810000000002e-05","9.60999999999926e-06","0.0211120899999997","0.0297562499999998","0.00719103999999992","0.00110889000000004","0.013225","0.00938960999999995","0.000327610000000016","0.000585640000000021","0.0026522499999999","0.00206115999999991","0.000918090000000027","0.00331775999999988","0.00444888999999988","0.00770883999999994","0.0026522499999999","0.000585640000000021","0.00091204000000004","0.00022801000000001","0.00014884","0.00155236000000004","3.60000000000027e-05","0.00331775999999988","0.000453690000000004","0.000231040000000003","0","0.000585640000000021","0.00132496000000003","3.60000000000027e-05","0.00091204000000004","0.00155236000000004","0.00205209000000009","0.000580810000000033","0.000331240000000008","0.0052852899999999","0.00110888999999992","0.000453690000000004","0.000327610000000016","0.00022801000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",93,"3/11/2016","2:25:17 PM",35.7692,13.942,14.3395,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",690,18,0.201490845,"0.00235224999999989","0.000449439999999939","9.00000000000068e-06","0.00022801000000001","9.60999999999926e-06","0.00131768999999992","0.000590489999999924","0.000918089999999919","0.00485808999999989","0.012544","0.0077264099999999","0.00619368999999993","0.00331775999999988","3.72099999999999e-05","0.000585640000000021","9.00000000000068e-06","0.00131768999999992","0.011236","0.01394761","0.00619368999999993","0.000146409999999962","0.00206116000000007","0.00528529000000016","0.00403225000000016","0.00110889000000004","0.00091204000000004","0.000146409999999962","0.00110888999999992","0.00443555999999991","0.00331775999999988","0.00206115999999991","0.00937024","0.0153760000000001","0.00131769000000005","0.00669123999999991","0.0267322499999997","0.0211411599999996","0.00443555999999991","0.000590489999999924","9.00000000000068e-06","9.60999999999926e-06","0.000331239999999943","8.2810000000002e-05","0.000331240000000008","0.00154449000000006","9.00000000000068e-06","0.000590489999999924","0.00619368999999993","0.0040449599999999","0.00131768999999992","0.0077264099999999","0.0029702499999999","8.2810000000002e-05","0.000739839999999934","0.00110888999999992","0.00235224999999989","0.000590489999999924","0.000146409999999962","0.00180624999999989","0.00619368999999993","0.0077264099999999","0.00879843999999998","0.00527075999999994","0.000918089999999919","0.000585640000000021","0.000231040000000003","0.000739839999999934","0.00443555999999991","0.0040449599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",94,"3/11/2016","2:25:18 PM",35.8002,13.942,14.3606,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",700,18.2608695652174,0.190331865,"0.000445210000000024","0.00484415999999992","0.00178928999999993","0.000327610000000016","3.60000000000027e-05","0.000585640000000021","0.00329475999999994","0.00206115999999991","0.00264195999999992","0.00824463999999996","0.0177156100000002","0.011881","0.00996004000000002","0.00619368999999993","0.00073984000000003","9.60999999999926e-06","0.000327610000000016","0.00329475999999994","0.0161544100000001","0.0193766400000002","0.00996004000000002","0.00110223999999993","0.00059049000000001","0.00266256000000006","0.00179776000000006","0.00014884","8.2810000000002e-05","0.00110223999999993","0.00295935999999993","0.00769128999999998","0.00619368999999993","0.00442224999999994","0.00573048999999991","0.01058841","0.000231040000000003","0.01058841","0.0340771599999999","0.0277222499999997","0.00769128999999998","0.00206115999999991","0.000327610000000016","0.000585640000000021","0.00154448999999992","0.000144000000000011","8.41000000000201e-06","0.000331240000000008","0.000327610000000016","0.00206115999999991","0.00996004000000002","0.00717408999999996","0.00329475999999994","0.011881","0.00571535999999995","0.000144000000000011","0.00233288999999994","0.00295935999999993","0.00484415999999992","0.00206115999999991","0.00110223999999993","0.0040449599999999","0.00996004000000002","0.011881","0.0132020100000001","0.00877969000000002","0.00264195999999992","9.60999999999926e-06","0.00131769000000005","0.00233288999999994","0.00769128999999998","0.00717408999999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
