"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.91082802547771","semivar3.82165605095541","semivar5.73248407643312","semivar7.64331210191083","semivar9.55414012738854","semivar11.4649681528662","semivar13.3757961783439","semivar15.2866242038217","semivar17.1974522292994","semivar19.1082802547771","semivar21.0191082802548","semivar22.9299363057325","semivar24.8407643312102","semivar26.7515923566879","semivar28.6624203821656","semivar30.5732484076433","semivar32.484076433121","semivar34.3949044585987","semivar36.3057324840764","semivar38.2165605095541","semivar40.1273885350318","semivar42.0382165605096","semivar43.9490445859873","semivar45.859872611465","semivar47.7707006369427","semivar49.6815286624204","semivar51.5923566878981","semivar53.5031847133758","semivar55.4140127388535","semivar57.3248407643312","semivar59.2356687898089","semivar61.1464968152866","semivar63.0573248407643","semivar64.968152866242","semivar66.8789808917197","semivar68.7898089171974","semivar70.7006369426752","semivar72.6114649681529","semivar74.5222929936306","semivar76.4331210191083","semivar78.343949044586","semivar80.2547770700637","semivar82.1656050955414","semivar84.0764331210191","semivar85.9872611464968","semivar87.8980891719745","semivar89.8089171974522","semivar91.7197452229299","semivar93.6305732484076","semivar95.5414012738854","semivar97.4522292993631","semivar99.3630573248408","semivar101.273885350318","semivar103.184713375796","semivar105.095541401274","semivar107.006369426752","semivar108.917197452229","semivar110.828025477707","semivar112.738853503185","semivar114.649681528662","semivar116.56050955414","semivar118.471337579618","semivar120.382165605096","semivar122.292993630573","semivar124.203821656051","semivar126.114649681529","semivar128.025477707006","semivar129.936305732484","semivar131.847133757962","semivar133.757961783439","semivar135.668789808917","semivar137.579617834395","semivar139.490445859873","semivar141.40127388535","semivar143.312101910828","semivar145.222929936306","semivar147.133757961783","semivar149.044585987261","semivar150.955414012739","semivar152.866242038217","semivar154.777070063694","semivar156.687898089172","semivar158.59872611465","semivar160.509554140127","semivar162.420382165605","semivar164.331210191083","semivar166.242038216561","semivar168.152866242038","semivar170.063694267516","semivar171.974522292994","semivar173.885350318471","semivar175.796178343949","semivar177.707006369427","semivar179.617834394904","semivar181.528662420382","semivar183.43949044586","semivar185.350318471338","semivar187.261146496815","semivar189.171974522293","semivar191.082802547771","semivar192.993630573248","semivar194.904458598726","semivar196.815286624204","semivar198.726114649682","semivar200.636942675159","semivar202.547770700637","semivar204.458598726115","semivar206.369426751592","semivar208.28025477707","semivar210.191082802548","semivar212.101910828025","semivar214.012738853503","semivar215.923566878981","semivar217.834394904459","semivar219.745222929936","semivar221.656050955414","semivar223.566878980892","semivar225.477707006369","semivar227.388535031847","semivar229.299363057325","semivar231.210191082803","semivar233.12101910828","semivar235.031847133758","semivar236.942675159236","semivar238.853503184713","semivar240.764331210191","semivar242.675159235669","semivar244.585987261146","semivar246.496815286624","semivar248.407643312102","semivar250.31847133758","semivar252.229299363057","semivar254.140127388535","semivar256.050955414013","semivar257.96178343949","semivar259.872611464968","semivar261.783439490446","semivar263.694267515924","semivar265.605095541401","semivar267.515923566879","semivar269.426751592357","semivar271.337579617834","semivar273.248407643312","semivar275.15923566879","semivar277.070063694268","semivar278.980891719745","semivar280.891719745223","semivar282.802547770701","semivar284.713375796178","semivar286.624203821656","semivar288.535031847134","semivar290.445859872611","semivar292.356687898089","semivar294.267515923567","semivar296.178343949045","semivar298.089171974522","semivar300"
"AR-370_NR2_2015-09-09_R_T1",71,"9/9/2015","11:45:28 AM",37.389,27.665,15.4417,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",500,9.61538461538462,1.76424039,"0.00236196000000004","0.000750760000000005","0.00368448999999986","0.00110888999999992","0.000590489999999924","3.59999999999814e-05","0.00529984000000013","0.0082810000000002","0.0155002500000003","0.0170302500000004","0.0119464900000002","0.00298116000000007","3.72099999999999e-05","0.000146409999999962","8.28099999999696e-05","8.2810000000002e-05","0.000449440000000014","0.00156025000000002","0.00014884","0.00236196000000004","0.00236196000000004","0.00156025000000002","0.00207025000000005","0.00110889000000004","0.00014884","3.72099999999999e-05","0.00059049000000001","3.72099999999999e-05","0.02393209","0.00942841000000021","0.00774400000000017","0.00298116000000007","0.00207025000000005","0.00180625000000004","0.00156025000000002","0","0.000590489999999924","0.00180624999999989","0.00207024999999989","0.000331239999999943","0.00156025000000002","0.00576081000000011","0.00487204000000011","0.000231040000000003","3.59999999999814e-05","0.000231039999999949","8.2810000000002e-05","0.00331776000000009","0.00487204000000011","0.00529984000000013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",72,"9/9/2015","11:45:29 AM",37.4113,27.665,15.4569,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",510,9.80769230769231,1.82114246,"0.000231039999999949","0.00407043999999984","0.00181475999999987","0.00207025000000005","0.000327610000000016","8.2810000000002e-05","8.46399999999977e-05","0.00774399999999986","0.0112784399999999","0.0195160899999999","0.0212284899999999","0.0155002499999998","0.00487203999999986","0.000453689999999928","9.60999999999926e-06","3.72099999999999e-05","0.000590489999999924","0.0013249599999999","0.00299208999999985","0.000750759999999908","0.00407043999999984","0.00407043999999984","0.00299208999999985","0.00368448999999986","0.00235224999999989","0.000750759999999908","0.000453689999999928","0.00156024999999988","0.000453689999999928","0.0288660099999995","0.0126112899999999","0.0106502399999999","0.00487203999999986","0.00368448999999986","0.00332928999999986","0.00299208999999985","0.000231039999999949","8.2810000000002e-05","0.000745290000000018","0.000918090000000027","9.00000000000068e-06","0.00299208999999985","0.00829920999999983","0.00722499999999984","0.000924159999999904","8.46399999999977e-05","0","0.000590489999999924","0.00529983999999987","0.00722499999999984","0.00774399999999986","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",73,"9/9/2015","11:45:30 AM",37.4335,27.665,15.472,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",520,10,1.869199665,"0.00022801000000001","0.000918089999999919","0.00622520999999986","0.00332928999999986","0.000924160000000012","9.00000000000068e-06","3.60000000000027e-05","0.00059049000000001","0.0106296099999999","0.0147136899999999","0.0239630399999999","0.02585664","0.0194881599999999","0.00720800999999988","0.0013249599999999","0.000331240000000008","0.000449440000000014","0.0015523599999999","0.0026522499999999","0.00487203999999986","0.00180624999999989","0.00622520999999986","0.00622520999999986","0.00487203999999986","0.00574563999999988","0.0040449599999999","0.00180624999999989","0.0013249599999999","0.00298115999999988","0.0013249599999999","0.0342249999999995","0.0162307599999999","0.0139948899999999","0.00720800999999988","0.00574563999999988","0.00529983999999987","0.00487203999999986","0.000918089999999919","3.60000000000027e-05","0.00014884","0.000231040000000003","0.000146410000000005","0.00487203999999986","0.0112784399999999","0.0100200099999999","0.00207024999999989","0.00059049000000001","0.00022801000000001","0.0015523599999999","0.0077264099999999","0.0100200099999999","0.0106296099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",74,"9/9/2015","11:45:31 AM",37.389,27.665,15.4417,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",530,10.1923076923077,1.91940303,"0.000918089999999919","0.000231039999999949","0","0.00236196000000004","0.000750760000000005","0.00368448999999986","0.00110888999999992","0.000590489999999924","3.59999999999814e-05","0.00529984000000013","0.0082810000000002","0.0155002500000003","0.0170302500000004","0.0119464900000002","0.00298116000000007","3.72099999999999e-05","0.000146409999999962","8.28099999999696e-05","8.2810000000002e-05","0.000449440000000014","0.00156025000000002","0.00014884","0.00236196000000004","0.00236196000000004","0.00156025000000002","0.00207025000000005","0.00110889000000004","0.00014884","3.72099999999999e-05","0.00059049000000001","3.72099999999999e-05","0.02393209","0.00942841000000021","0.00774400000000017","0.00298116000000007","0.00207025000000005","0.00180625000000004","0.00156025000000002","0","0.000590489999999924","0.00180624999999989","0.00207024999999989","0.000331239999999943","0.00156025000000002","0.00576081000000011","0.00487204000000011","0.000231040000000003","3.59999999999814e-05","0.000231039999999949","8.2810000000002e-05","0.00331776000000009","0.00487204000000011","0.00529984000000013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",75,"9/9/2015","11:45:32 AM",37.2953,27.665,15.3779,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",540,10.3846153846154,1.959051775,"0.00407044000000007","0.00885480999999985","0.00624099999999982","0.00407044000000007","0.000231040000000003","0.00132496000000003","0.0155002499999998","0.00942840999999986","0.00776160999999982","0.00487203999999986","8.10000000000061e-05","0.00073984000000003","0.00368449000000008","0.00444889000000012","0.00207025000000005","8.46399999999977e-05","0.00332929000000006","0.00576080999999984","0.00531440999999983","0.00299209000000005","0.00181476000000002","0.00059049000000001","0.00266256000000006","0.000231040000000003","0.000231040000000003","0.00059049000000001","0.000334889999999999","0.000930249999999998","0.00266256000000006","0.00332929000000006","0.00156025000000002","0.00332929000000006","0.00826280999999992","0.00110889000000004","0.000585640000000021","8.46399999999977e-05","0.000334889999999999","0.000453690000000004","0.00059049000000001","0.00407044000000007","0.00776160999999982","0.0112996899999998","0.0119464899999998","0.00672399999999983","0.00059049000000001","0.000146410000000005","3.60000000000027e-05","0.00236196000000004","0.00487203999999986","0.00624099999999982","0.00299209000000005","3.8439999999997e-05","3.60000000000027e-05","8.10000000000061e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",76,"9/9/2015","11:45:33 AM",37.1749,27.665,15.296,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",550,10.5769230769231,1.985779785,"0.00670761000000016","0.0212284900000004","0.0309760000000001","0.0258888099999999","0.0212284900000004","0.00942841000000021","0.0139948900000003","0.0426009600000001","0.0320410000000001","0.0289","0.02301289","0.00531441000000009","0.00299209000000005","0.000449440000000014","0.000231040000000003","0.00132496000000003","0.00829921000000015","0.0194881600000004","0.02490084","0.0239630399999999","0.0186595600000004","0.0155002500000003","0.0112784400000003","0.0178222500000004","0.00942841000000021","0.00942841000000021","0.0112784400000003","0.0100400400000002","0.0126337600000002","0.0178222500000004","0.0194881600000004","0.0147379600000003","0.0194881600000004","8.09999999999742e-05","0.00236196000000004","0.00332929000000006","0.00829921000000015","0.0100400400000002","0.0106502400000002","0.0112784400000003","0.0212284900000004","0.0289","0.0354192400000001","0.0365574400000001","0.02686321","0.0112784400000003","0.00487204000000011","0.00576081000000011","0.0170302500000004","0.02301289","0.0258888099999999","0.0186595600000004","0.00776161000000013","0.00576081000000011","0.00531441000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",77,"9/9/2015","11:45:34 AM",37.0857,27.665,15.2353,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",560,10.7692307692308,2.00138859,"0.00368448999999986","0.02033476","0.0426009600000001","0.0560268899999995","0.0491065599999994","0.0426009600000001","0.02490084","0.0320410000000001","0.0713424099999996","0.0574560899999996","0.0532224899999994","0.0451137599999995","0.0178489599999999","0.0133171599999998","0.00670760999999987","0.00576080999999984","0.00942840999999986","0.0230432399999999","0.0401200900000001","0.0477422499999995","0.0464402499999994","0.0389272900000001","0.03429904","0.02785561","0.0377136400000001","0.02490084","0.02490084","0.02785561","0.0258888099999999","0.0299636099999999","0.0377136400000001","0.0401200900000001","0.0331604100000001","0.0401200900000001","0.00267289000000003","0.0119464899999998","0.0140185599999999","0.0230432399999999","0.0258888099999999","0.02686321","0.02785561","0.0426009600000001","0.0532224899999994","0.0619512099999995","0.0634536099999996","0.0504451599999995","0.02785561","0.0170302499999999","0.0186595599999999","0.0365574400000001","0.0451137599999995","0.0491065599999994","0.0389272900000001","0.0221414399999999","0.0186595599999999","0.0178489599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",78,"9/9/2015","11:45:35 AM",37.0947,27.665,15.2414,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",570,10.9615384615385,2.016604085,"3.72099999999999e-05","0.00298115999999988","0.01863225","0.0401200900000001","0.0531763599999996","0.0464402499999994","0.0401200900000001","0.02301289","0.0298944100000001","0.0681209999999996","0.0545689599999996","0.0504451599999995","0.0425596899999995","0.0162562499999999","0.0119464899999998","0.00574563999999988","0.00487203999999986","0.00828099999999987","0.0212284899999999","0.0377136400000001","0.0451137599999995","0.0438483599999995","0.0365574400000001","0.03207681","0.02585664","0.0353816100000001","0.02301289","0.02301289","0.02585664","0.0239630399999999","0.0278889999999999","0.0353816100000001","0.0377136400000001","0.0309760000000001","0.0377136400000001","0.00207936000000003","0.0106502399999999","0.0126112899999999","0.0212284899999999","0.0239630399999999","0.02490084","0.02585664","0.0401200900000001","0.0504451599999995","0.0589518399999995","0.0604176399999996","0.0477422499999995","0.02585664","0.0154753599999999","0.0170302499999999","0.0342620100000001","0.0425596899999995","0.0464402499999994","0.0365574400000001","0.0203632899999999","0.0170302499999999","0.0162562499999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",79,"9/9/2015","11:45:36 AM",37.1661,27.665,15.29,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",580,11.1538461538462,2.0473969,"0.00236195999999987","0.00299208999999985","3.60000000000027e-05","0.00772641000000021","0.0230128900000005","0.0331240000000001","0.02785561","0.0230128900000005","0.0106296100000003","0.0154504900000004","0.0451137600000003","0.0342250000000002","0.0309760000000001","0.0248692900000001","0.00622521000000014","0.00368449000000008","0.00073984000000003","0.000449440000000014","0.00179776000000006","0.00942841000000021","0.0211993600000005","0.0268304400000001","0.02585664","0.0203347600000005","0.0170302500000004","0.0125888400000003","0.0194602500000005","0.0106296100000003","0.0106296100000003","0.0125888400000003","0.0112784400000003","0.0140185600000003","0.0194602500000005","0.0211993600000005","0.0162307600000004","0.0211993600000005","8.99999999999002e-06","0.00298116000000007","0.0040576900000001","0.00942841000000021","0.0112784400000003","0.0119246400000003","0.0125888400000003","0.0230128900000005","0.0309760000000001","0.0377136400000001","0.0388878400000002","0.0288660100000001","0.0125888400000003","0.00574564000000015","0.00670761000000016","0.0186322500000004","0.0248692900000001","0.02785561","0.0203347600000005","0.00885481000000018","0.00670761000000016","0.00622521000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",80,"9/9/2015","11:45:37 AM",37.2596,27.665,15.3537,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",590,11.3461538461538,2.090855055,"0.0040576900000001","0.0126112899999999","0.0140185599999999","0.00332929000000006","0.000585640000000021","0.00774400000000017","0.0139948899999999","0.0106502399999999","0.00774400000000017","0.00155236000000004","0.00367236000000011","0.02211169","0.0147136899999999","0.0126112899999999","0.00883599999999989","0.000231040000000003","9.00000000000068e-06","0.00133225000000001","0.00180625000000004","0.000453690000000004","0.00111556000000002","0.00670761000000016","0.0100200099999999","0.00942840999999986","0.00622521000000014","0.00446224000000009","0.00235225000000006","0.00574564000000015","0.00155236000000004","0.00155236000000004","0.00235225000000006","0.00180625000000004","0.00299209000000005","0.00574564000000015","0.00670761000000016","0.0040576900000001","0.00670761000000016","0.00444888999999988","8.2810000000002e-05","0","0.00111556000000002","0.00180625000000004","0.00207025000000005","0.00235225000000006","0.00774400000000017","0.0126112899999999","0.0170302499999999","0.0178222499999999","0.0112784399999999","0.00235225000000006","0.000146410000000005","0.000331240000000008","0.00529984000000013","0.00883599999999989","0.0106502399999999","0.00622521000000014","0.000924160000000012","0.000331240000000008","0.000231040000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",81,"9/9/2015","11:45:38 AM",37.3443,27.665,15.4113,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",600,11.5384615384615,2.147524545,"0.00331776000000009","0.0147136900000004","0.0288660100000001","0.0309760000000001","0.0132940900000003","0.00111556000000002","0.000924160000000012","0.00368448999999986","0.00207935999999987","0.000924160000000012","0.000331240000000008","9.00000000000068e-06","0.00829920999999983","0.00405768999999987","0.00299208999999985","0.0013249599999999","0.00179776000000006","0.00367236000000011","0.00885481000000018","0.0100200100000002","0.00622521000000014","0.000585640000000021","0.00059049000000001","0.00180624999999989","0.00156024999999988","0.000453690000000004","8.46399999999977e-05","8.2810000000002e-05","0.000331240000000008","0.000331240000000008","0.000331240000000008","8.2810000000002e-05","0.00022801000000001","8.41000000000201e-06","0.000331240000000008","0.00059049000000001","3.72099999999999e-05","0.00059049000000001","0.01545049","0.00444889000000012","0.00331776000000009","0.000585640000000021","0.00022801000000001","0.000146410000000005","8.2810000000002e-05","0.000924160000000012","0.00299208999999985","0.00531440999999983","0.00576080999999984","0.00236195999999987","8.2810000000002e-05","0.00207025000000005","0.00155236000000004","0.000231040000000003","0.0013249599999999","0.00207935999999987","0.000453690000000004","0.00073984000000003","0.00155236000000004","0.00179776000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",82,"9/9/2015","11:45:39 AM",37.34,27.665,15.4084,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",610,11.7307692307692,2.22287743,"8.41000000000201e-06","0.00299209000000005","0.0140185600000003","0.0278889999999999","0.0299636099999999","0.0126337600000002","0.000930249999999998","0.00110889000000004","0.0040449599999999","0.00235224999999989","0.00110889000000004","0.000234089999999996","3.48100000000054e-05","0.00883599999999989","0.00443555999999991","0.00331775999999988","0.00154448999999992","0.00156025000000002","0.00332929000000006","0.00831744000000011","0.00944784000000016","0.00577600000000008","0.000453690000000004","0.00073984000000003","0.00206115999999991","0.00179775999999991","0.000585640000000021","0.000146410000000005","3.8439999999997e-05","0.000445210000000024","0.000234089999999996","0.000234089999999996","3.8439999999997e-05","0.00014884","0","0.000445210000000024","0.00073984000000003","8.10000000000061e-05","0.00073984000000003","0.0147379599999999","0.00407044000000007","0.00299209000000005","0.000453690000000004","0.00014884","8.46399999999977e-05","3.8439999999997e-05","0.00110889000000004","0.00331775999999988","0.00574563999999988","0.00620943999999989","0.0026522499999999","3.8439999999997e-05","0.00181476000000002","0.00133225000000001","0.000327610000000016","0.00154448999999992","0.00235224999999989","0.000585640000000021","0.00059049000000001","0.00133225000000001","0.00156025000000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_NR2_2015-09-09_R_T1",83,"9/9/2015","11:45:40 AM",37.3265,27.665,15.3992,NA,"AR-370_NR2_2015-09-09_R_T1_final.csv",620,11.9230769230769,2.275527355,"8.46399999999977e-05","0.000146410000000005","0.00207025000000005","0.0119246400000003","0.02490084","0.02686321","0.0106502400000002","0.000453690000000004","0.00180625000000004","0.00529983999999987","0.00332928999999986","0.00180625000000004","3.72099999999999e-05","0.00022801000000001","0.0106502399999999","0.00574563999999988","0.00446223999999985","0.00235224999999989","0.000918090000000027","0.00235225000000006","0.00672400000000012","0.00774400000000017","0.00446224000000009","0.000146410000000005","0.00132496000000003","0.00298115999999988","0.00266255999999987","0.00111556000000002","0.000453690000000004","9.00000000000068e-06","0.000918090000000027","3.72099999999999e-05","3.72099999999999e-05","9.00000000000068e-06","9.00000000000068e-06","8.46399999999977e-05","0.000918090000000027","0.00132496000000003","0.000331240000000008","0.00132496000000003","0.0125888399999999","0.00298116000000007","0.00207025000000005","0.000146410000000005","9.00000000000068e-06","0","9.00000000000068e-06","0.00180625000000004","0.00446223999999985","0.00722499999999984","0.00774399999999986","0.00368448999999986","9.00000000000068e-06","0.00111556000000002","0.000745290000000018","0.000745290000000018","0.00235224999999989","0.00332928999999986","0.00111556000000002","0.00022801000000001","0.000745290000000018","0.000918090000000027","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
